series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
B;GRU (48u, 12w, 50e, 16b);10,20845079421997;3,677015018463137;4,3189798624324816;3,6652858323833533;3,2947473237008746;4,021253494015765;3,2879551504211917;False
B;GRU (48u, 12w, 100e, 16b);14,345821380615234;3,236191892623904;4,079250537207934;3,2225772736311864;3,73889317368016;4,3032365912405925;3,7345331652550326;False
B;GRU (48u, 12w, 150e, 16b);16,789711952209473;1,605000734329224;2,123740534970785;1,6076967222503034;5,510285903468277;6,205930707829367;5,50639891177816;False
B;GRU (48u, 12w, 30e, 32b);7,81615138053894;3,7584662437438987;4,354028771265827;3,7463164875504296;3,314736106178976;4,044570951948789;3,3083108433696635;False
B;GRU (48u, 12w, 50e, 32b);8,740716934204102;3,7012190341949487;4,326702309240624;3,6892169868928284;3,2909816395152687;4,007000349487058;3,2844603835170716;False
B;GRU (48u, 12w, 100e, 32b);11,626184940338135;3,671687793731692;4,434312558129855;3,6603150217529508;3,397039887399384;4,16508957945083;3,390483625331576;False
B;GRU (48u, 12w, 150e, 32b);25,609632968902588;2,758680438995364;3,822050842084189;2,745456177591705;4,199481478604402;4,819320415017024;4,198494886536717;False
B;GRU (48u, 12w, 30e, 64b);8,179694175720215;3,66670575141907;4,318582582229312;3,6549344001244974;3,356804818818062;4,053304030925277;3,350195371237589;False
B;GRU (48u, 12w, 50e, 64b);9,129571914672852;3,723329067230227;4,3330100134013705;3,7113633653818576;3,317629496256509;4,0292300486933055;3,311160955166606;False
B;GRU (48u, 12w, 100e, 64b);13,548569679260254;3,69344062805176;4,322698249993887;3,6814692058586473;3,2972862937233653;4,009912077190256;3,2907394051756333;False
B;GRU (48u, 12w, 150e, 64b);15,178244829177856;3,689186525344851;4,315265943399498;3,67728948942669;3,2901049527254957;4,006708540069516;3,283525315258136;False
B;GRU (48u, 18w, 30e, 16b);8,017399549484253;3,7325263023376487;4,346925426969507;3,720331319705784;3,2875939571496198;4,013245352289255;3,281217846965317;False
B;GRU (48u, 18w, 50e, 16b);9,200721025466919;3,6566884040832544;4,335955011922626;3,6449623689026316;3,3312186501242884;4,0585541388657225;3,324406101823052;False
B;GRU (48u, 18w, 100e, 16b);14,185784816741943;3,6291986942291286;4,420717339152588;3,6167657367288357;3,7663864598129733;4,574350262150956;3,763693197029144;False
B;GRU (48u, 18w, 150e, 16b);19,71419644355774;3,383528995513919;4,336985301205998;3,371870188358343;4,148128116492067;4,8137093558114;4,150579965097469;False
B;GRU (48u, 18w, 30e, 32b);8,65730094909668;3,770098924636843;4,362794243556372;3,757868998721301;3,3136596679687487;4,0506736029055554;3,307244032440844;False
B;GRU (48u, 18w, 50e, 32b);10,045348644256592;3,6713442325592065;4,364321030741693;3,659535173696034;3,3246314771247616;4,065449806147169;3,3179071264816167;False
B;GRU (48u, 18w, 100e, 32b);13,270316123962402;3,6382421970367456;4,322481865025973;3,6265260135762007;3,3413405447295204;4,063222094495259;3,3345003005461002;False
